runtime 	  walksum  	 nwalks  	  used_edges[0] 	 steps_per_walk  	  total_edges  	  utilization  
78.4506s : 	741381	634	1364	2.15142	33554371	4.06504e-05
78.5016s : 	741202	635	1297	2.04252	33554405	3.86536e-05
78.5767s : 	740954	635	1658	2.61102	33554390	4.94123e-05
78.6417s : 	740710	635	1644	2.58898	33554413	4.8995e-05
78.7046s : 	740497	634	1438	2.26814	33554432	4.28557e-05
78.7664s : 	740394	443	744	1.67946	33554404	2.21729e-05
78.8236s : 	740138	638	1838	2.88088	33554055	5.47773e-05
78.8971s : 	739856	636	1786	2.80818	33554416	5.3227e-05
78.95s : 	739647	636	1508	2.37107	33554341	4.4942e-05
79.0045s : 	739580	228	414	1.81579	33554372	1.23382e-05
79.0741s : 	739404	635	1334	2.10079	33554380	3.97564e-05
79.1287s : 	739238	635	1261	1.98583	33554426	3.75807e-05
79.1882s : 	739043	635	1338	2.10709	33554354	3.98756e-05
79.2506s : 	738985	402	606	1.50746	33554198	1.80603e-05
79.3095s : 	738732	671	1780	2.65276	33554358	5.30483e-05
79.3664s : 	738507	635	1461	2.30079	33554421	4.35412e-05
79.4398s : 	738313	635	1435	2.25984	33554418	4.27664e-05
79.4959s : 	738149	581	1241	2.13597	33554421	3.69847e-05
79.5504s : 	737949	635	1348	2.12283	33554328	4.01737e-05
79.6253s : 	737708	635	1537	2.42047	33554432	4.58062e-05
79.6914s : 	737556	634	1084	1.70978	33551343	3.23087e-05
79.7502s : 	737376	636	1083	1.70283	33554430	3.22759e-05
79.8096s : 	737246	446	799	1.79148	33554419	2.38121e-05
79.8756s : 	737111	636	1189	1.8695	33554391	3.5435e-05
79.9366s : 	736928	635	1144	1.80157	33554402	3.40939e-05
79.9963s : 	736654	635	1533	2.41417	33554171	4.56873e-05
80.0537s : 	736360	635	1617	2.54646	33554429	4.81904e-05
80.1164s : 	736149	634	1234	1.94637	33554325	3.67762e-05
80.1764s : 	735912	635	1337	2.10551	33554401	3.98457e-05
80.2342s : 	735674	635	1368	2.15433	33554422	4.07696e-05
80.2968s : 	735389	635	1516	2.3874	33552154	4.51834e-05
80.3607s : 	735175	634	1203	1.89748	33554229	3.58524e-05
80.4161s : 	734940	634	1335	2.10568	33553619	3.97871e-05
80.4765s : 	734682	634	1406	2.21767	33554402	4.19021e-05
80.5342s : 	734444	634	1383	2.18139	33554397	4.12167e-05
80.5942s : 	734239	634	1226	1.93375	33554339	3.65377e-05
80.6583s : 	734057	633	1146	1.81043	33554391	3.41535e-05
80.7128s : 	733828	634	1310	2.06625	33554368	3.90411e-05
80.7784s : 	733575	675	1256	1.86074	33554416	3.74317e-05
80.8376s : 	733398	634	1092	1.7224	33554428	3.25441e-05
80.9005s : 	733193	635	1277	2.01102	33554394	3.80576e-05
80.9671s : 	733006	634	1084	1.70978	33554410	3.23057e-05
81.0211s : 	732826	592	1136	1.91892	33554426	3.38554e-05
81.0854s : 	732699	565	797	1.41062	33554004	2.37528e-05
81.1422s : 	732523	634	1033	1.62934	33554334	3.07859e-05
81.2127s : 	732296	634	1343	2.1183	33554390	4.00246e-05
81.2763s : 	732015	634	1472	2.32177	33554431	4.3869e-05
81.3402s : 	731706	634	1551	2.44637	33554426	4.62234e-05
81.4058s : 	731456	634	1540	2.42902	33554415	4.58956e-05
81.4645s : 	731188	634	1372	2.16404	33554423	4.08888e-05
81.5335s : 	730906	634	1484	2.34069	33554402	4.42267e-05
81.5889s : 	730726	633	877	1.38547	33554427	2.61366e-05
81.6453s : 	730521	634	1147	1.80915	33554430	3.41833e-05
81.717s : 	730300	633	1137	1.79621	33553997	3.38857e-05
81.7788s : 	730098	663	1162	1.75264	33554385	3.46303e-05
81.8377s : 	729887	634	1225	1.93218	33554418	3.65079e-05
81.9074s : 	729620	635	1401	2.2063	33554421	4.17531e-05
81.9719s : 	729363	634	1373	2.16562	33553691	4.09195e-05
82.0275s : 	729162	634	1304	2.05678	33554430	3.88622e-05
82.0833s : 	728901	638	1342	2.10345	33554428	3.99947e-05
82.1465s : 	728653	635	1366	2.15118	33554044	4.07104e-05
82.2094s : 	728423	636	1307	2.05503	33554402	3.89517e-05
82.2751s : 	728156	634	1437	2.26656	33554425	4.28259e-05
82.3318s : 	727917	634	1358	2.14196	33554379	4.04716e-05
82.3915s : 	727634	634	1382	2.17981	33554382	4.11869e-05
82.4627s : 	727383	634	1448	2.28391	33554402	4.31538e-05
82.5217s : 	727089	634	1544	2.43533	33554277	4.6015e-05
82.5809s : 	726831	638	1314	2.05956	33554418	3.91603e-05
82.6526s : 	726629	637	1146	1.79906	33554424	3.41535e-05
82.7226s : 	726380	635	1317	2.07402	33554391	3.92497e-05
82.7767s : 	726200	649	1040	1.60247	33554415	3.09944e-05
82.8385s : 	725977	635	1314	2.06929	33554383	3.91603e-05
82.8986s : 	725743	634	1351	2.13091	33554398	4.0263e-05
82.9654s : 	725496	634	1389	2.19085	33554400	4.13955e-05
83.0337s : 	725232	634	1474	2.32492	33554405	4.39287e-05
83.0909s : 	724979	635	1399	2.20315	33554427	4.16935e-05
83.1476s : 	724846	596	813	1.36409	33554400	2.42293e-05
83.209s : 	724599	634	1414	2.23028	33554420	4.21405e-05
83.2643s : 	724322	636	1400	2.20126	33554432	4.17233e-05
83.3226s : 	724061	636	1389	2.18396	33554373	4.13955e-05
83.3915s : 	723830	624	1267	2.03045	33554332	3.77597e-05
83.4437s : 	723591	636	1296	2.03774	33554400	3.86238e-05
83.5087s : 	723294	636	1405	2.20912	33554431	4.18723e-05
83.566s : 	723135	627	1066	1.70016	33554413	3.17693e-05
83.6157s : 	722863	644	1471	2.28416	33554179	4.38395e-05
83.6563s : 	722820	184	307	1.66848	33554413	9.14932e-06
83.6938s : 	722599	636	1112	1.74843	33554373	3.31402e-05
83.7444s : 	722485	540	868	1.60741	33554399	2.58684e-05
83.7808s : 	722277	638	1192	1.86834	33554376	3.55244e-05
83.8497s : 	722180	636	641	1.00786	33554396	1.91033e-05
83.9221s : 	721940	875	1479	1.69029	33554386	4.40777e-05
83.9846s : 	721754	887	1492	1.68207	33554387	4.44651e-05
84.048s : 	721590	828	1335	1.61232	33554420	3.97861e-05
84.0876s : 	721519	200	393	1.965	33554324	1.17123e-05
84.149s : 	721368	641	910	1.41966	33554371	2.71202e-05
84.2139s : 	721220	551	1005	1.82396	33554422	2.99513e-05
84.2785s : 	721094	639	767	1.20031	33554432	2.28584e-05
84.3403s : 	720941	791	1105	1.39697	33554423	3.29316e-05
84.4014s : 	720804	837	1102	1.31661	33554013	3.28426e-05
84.466s : 	720732	349	716	2.05158	33554065	2.13387e-05
84.5277s : 	720569	637	878	1.37834	33553445	2.61672e-05
84.565s : 	720508	169	354	2.09467	33554388	1.055e-05
84.627s : 	720324	637	970	1.52276	33554167	2.89085e-05
84.6881s : 	720136	677	887	1.31019	33554425	2.64347e-05
84.7638s : 	719968	637	1041	1.63422	33554377	3.10243e-05
84.8223s : 	719814	653	845	1.29403	33554249	2.51831e-05
84.8818s : 	719630	662	833	1.25831	33554417	2.48253e-05
84.9454s : 	719369	697	1272	1.82496	33554399	3.79086e-05
85.0006s : 	719141	677	1298	1.91728	33554371	3.86835e-05
85.0528s : 	718985	589	866	1.47029	33554354	2.58089e-05
85.0928s : 	718810	690	1028	1.48986	33554249	3.0637e-05
85.1618s : 	718699	637	773	1.2135	33554331	2.30373e-05
85.2212s : 	718505	763	1388	1.81913	33554393	4.13657e-05
85.2761s : 	718361	637	852	1.33752	33554427	2.53916e-05
85.3399s : 	718217	637	818	1.28414	33554416	2.43783e-05
85.3925s : 	718011	789	1450	1.83777	33554423	4.32134e-05
85.4505s : 	717881	637	869	1.36421	33554341	2.58983e-05
85.5159s : 	717712	644	1042	1.61801	33554358	3.10541e-05
85.5539s : 	717683	86	147	1.7093	33554432	4.38094e-06
85.6152s : 	717532	637	834	1.30926	33554018	2.48554e-05
85.6769s : 	717356	638	936	1.46708	33554411	2.7895e-05
85.743s : 	717190	636	905	1.42296	33554361	2.69712e-05
85.7999s : 	717155	276	256	0.927536	33553228	7.62967e-06
85.8679s : 	717145	13	9	0.692308	33551504	2.68244e-07
85.9297s : 	716946	694	1224	1.76369	33554414	3.64781e-05
85.9851s : 	716789	637	867	1.36107	33554419	2.58386e-05
86.0528s : 	716742	277	406	1.4657	33544372	1.21034e-05
86.1112s : 	716550	688	1211	1.76017	33554384	3.60907e-05
86.1636s : 	716423	367	700	1.90736	33554385	2.08617e-05
86.2289s : 	716227	666	1174	1.76276	33553872	3.49885e-05
86.2954s : 	716034	638	1212	1.89969	33554389	3.61205e-05
86.3578s : 	715838	647	1254	1.93818	33554336	3.73722e-05
86.3963s : 	715830	34	51	1.5	33554328	1.51992e-06
86.4627s : 	715657	637	868	1.36264	33554327	2.58685e-05
86.5299s : 	715467	638	1063	1.66614	33554379	3.16799e-05
86.591s : 	715258	657	979	1.49011	33554360	2.91765e-05
86.6537s : 	715057	650	1366	2.10154	33554409	4.071e-05
86.7114s : 	714846	688	1259	1.82994	33553873	3.75217e-05
86.7641s : 	714715	544	810	1.48897	33554342	2.41399e-05
86.834s : 	714496	638	1216	1.90596	33554414	3.62396e-05
86.871s : 	714452	120	244	2.03333	33554427	7.27177e-06
86.928s : 	714239	655	988	1.5084	33554374	2.94447e-05
86.9897s : 	713998	668	1097	1.64222	33554356	3.26932e-05
87.0518s : 	713794	640	1135	1.77344	33554397	3.38257e-05
87.1161s : 	713617	637	1209	1.89796	33554395	3.6031e-05
87.1813s : 	713382	637	1139	1.78807	33550602	3.39487e-05
87.2399s : 	713160	636	1180	1.85535	33554422	3.51668e-05
87.3043s : 	713054	350	634	1.81143	33554432	1.88947e-05
87.3743s : 	712868	649	971	1.49615	33554407	2.89381e-05
87.4375s : 	712670	637	1256	1.97174	33554432	3.74317e-05
87.5054s : 	712486	637	1042	1.63579	33553156	3.10552e-05
87.5679s : 	712284	637	1099	1.72527	33554409	3.27528e-05
87.6217s : 	712076	694	1276	1.83862	33554419	3.80278e-05
87.6895s : 	711841	708	1479	2.08898	33554408	4.40777e-05
87.7536s : 	711772	187	348	1.86096	33554225	1.03713e-05
87.8107s : 	711573	638	1119	1.75392	33554353	3.33489e-05
87.8711s : 	711383	637	1087	1.70644	33554419	3.23951e-05
87.9436s : 	711190	636	1081	1.69969	33554399	3.22163e-05
88.0057s : 	711094	526	858	1.63118	33553028	2.55715e-05
88.0736s : 	710898	637	1267	1.98901	33554350	3.77596e-05
88.13s : 	710835	428	441	1.03037	33554416	1.31428e-05
88.1904s : 	710658	636	948	1.49057	33554416	2.82526e-05
88.253s : 	710521	482	760	1.57676	33554418	2.26498e-05
88.3121s : 	710332	689	1164	1.6894	33554330	3.469e-05
88.3778s : 	710138	664	1183	1.78163	33554302	3.52563e-05
88.4421s : 	709929	638	1088	1.70533	33554400	3.2425e-05
88.5104s : 	709770	637	968	1.51962	33554424	2.88487e-05
88.5759s : 	709511	638	1444	2.26332	33554418	4.30346e-05
88.6609s : 	709256	637	1301	2.04239	33554411	3.87728e-05
88.7216s : 	709035	678	1364	2.0118	33554359	4.06505e-05
88.757s : 	708853	637	1196	1.87755	33554401	3.56436e-05
88.8157s : 	708650	636	1281	2.01415	33554353	3.81769e-05
88.8912s : 	708411	637	1252	1.96546	33554424	3.73125e-05
88.9506s : 	708221	699	1219	1.74392	33554428	3.6329e-05
89.0272s : 	708009	637	1262	1.98116	33554432	3.76105e-05
89.0849s : 	707803	717	1376	1.91911	33554415	4.1008e-05
89.1198s : 	707780	64	127	1.98438	33554416	3.7849e-06
89.1799s : 	707573	637	1165	1.82889	33554395	3.47197e-05
89.2436s : 	707348	637	1219	1.91366	33554094	3.63294e-05
89.3139s : 	707268	297	538	1.81145	33554359	1.60337e-05
89.3747s : 	707033	638	1257	1.97022	33554363	3.74616e-05
89.4317s : 	706794	638	1276	2	33554414	3.80278e-05
89.4916s : 	706735	224	376	1.67857	33552656	1.12063e-05
89.5544s : 	706548	692	1255	1.81358	33554237	3.74021e-05
89.6112s : 	706322	650	1326	2.04	33554413	3.95179e-05
89.6462s : 	706313	59	104	1.76271	33554399	3.09944e-06
89.7102s : 	706113	640	1141	1.78281	33554400	3.40045e-05
89.7737s : 	705961	637	993	1.55887	33554405	2.95937e-05
89.8266s : 	705734	636	1369	2.15252	33554017	4.07999e-05
89.8946s : 	705500	636	1237	1.94497	33554422	3.68655e-05
89.9564s : 	705325	678	1143	1.68584	33554336	3.40642e-05
90.0176s : 	705089	644	1281	1.98913	33554407	3.81768e-05
90.0774s : 	704871	637	1295	2.03297	33554391	3.85941e-05
90.1363s : 	704625	637	1394	2.18838	33554387	4.15445e-05
90.1946s : 	704438	636	1082	1.70126	33554390	3.22462e-05
90.2661s : 	704214	649	1209	1.86287	33554304	3.60311e-05
90.321s : 	704039	638	1120	1.75549	33554428	3.33786e-05
90.3771s : 	703855	636	1369	2.15252	33554384	4.07994e-05
90.4469s : 	703667	645	1306	2.02481	33554412	3.89219e-05
90.5084s : 	703600	222	386	1.73874	33554406	1.15037e-05
90.5777s : 	703416	656	1124	1.71341	33554411	3.34978e-05
90.6361s : 	703350	251	393	1.56574	33554428	1.17123e-05
90.6977s : 	703152	637	1112	1.74568	33554427	3.31402e-05
90.7678s : 	702963	636	1126	1.77044	33554419	3.35574e-05
90.8344s : 	702758	637	1197	1.87912	33554403	3.56734e-05
90.8867s : 	702605	628	956	1.52229	33554359	2.84911e-05
90.9234s : 	702586	72	138	1.91667	33554405	4.11272e-06
90.9901s : 	702471	337	680	2.0178	33554432	2.02656e-05
91.0524s : 	702311	638	931	1.45925	33554417	2.7746e-05
91.1163s : 	702135	637	1238	1.94349	33554430	3.68953e-05
91.1762s : 	701984	638	863	1.35266	33554045	2.57197e-05
91.24s : 	701796	737	1220	1.65536	33554409	3.63589e-05
91.2949s : 	701672	357	803	2.2493	33554408	2.39313e-05
91.3578s : 	701510	646	1084	1.67802	33554380	3.23058e-05
91.4284s : 	701375	567	1022	1.80247	33554424	3.0458e-05
91.4859s : 	701152	689	1446	2.09869	33552081	4.30972e-05
91.5498s : 	700933	691	1463	2.11722	33554386	4.36009e-05
91.6238s : 	700707	655	1315	2.00763	33554410	3.91901e-05
91.6874s : 	700494	642	1239	1.92991	33554426	3.69251e-05
91.7503s : 	700246	640	1436	2.24375	33554430	4.27961e-05
91.8107s : 	700011	640	1471	2.29844	33554413	4.38392e-05
91.8834s : 	699770	640	1367	2.13594	33554417	4.07398e-05
91.9481s : 	699513	639	1407	2.20188	33554372	4.19319e-05
92.0095s : 	699324	639	1072	1.67762	33554370	3.19481e-05
92.0687s : 	699155	746	1254	1.68097	33554407	3.73721e-05
92.1421s : 	698971	767	1109	1.44589	33554430	3.30508e-05
92.1946s : 	698789	738	1146	1.55285	33554349	3.41535e-05
92.2662s : 	698733	231	407	1.7619	33554424	1.21295e-05
92.3314s : 	698600	755	1036	1.37219	33554429	3.08752e-05
92.3976s : 	698438	725	1160	1.6	33554355	3.45708e-05
92.4545s : 	698257	671	936	1.39493	33554425	2.7895e-05
92.519s : 	698057	642	1066	1.66044	33554380	3.17693e-05
92.5805s : 	697804	640	1448	2.2625	33553927	4.31544e-05
92.6379s : 	697704	278	485	1.7446	33554432	1.44541e-05
92.6972s : 	697469	640	1439	2.24844	33554415	4.28856e-05
92.7608s : 	697232	640	1387	2.16719	33554377	4.13359e-05
92.8161s : 	697141	348	643	1.8477	33554388	1.91629e-05
92.8709s : 	696908	640	1183	1.84844	33554376	3.52562e-05
92.9321s : 	696905	4	9	2.25	33552281	2.68238e-07
92.9917s : 	696722	639	995	1.55712	33554395	2.96533e-05
93.045s : 	696514	661	1137	1.72012	33554378	3.38853e-05
93.1075s : 	696329	639	1036	1.62128	33554416	3.08752e-05
93.1656s : 	696327	4	3	0.75	33550804	8.94166e-08
93.2191s : 	696086	639	1460	2.28482	33554427	4.35114e-05
93.286s : 	695875	639	1161	1.8169	33554343	3.46006e-05
93.3481s : 	695870	7	10	1.42857	33549442	2.98068e-07
93.4059s : 	695684	638	877	1.37461	33554431	2.61366e-05
93.464s : 	695462	638	1125	1.76332	33554427	3.35276e-05
93.5285s : 	695236	669	1211	1.81016	33553822	3.60913e-05
93.5873s : 	695043	639	1332	2.08451	33554423	3.96967e-05
93.6447s : 	694877	639	1223	1.91393	33554417	3.64483e-05
93.7149s : 	694653	639	1230	1.92488	33554393	3.66569e-05
93.7713s : 	694425	663	1357	2.04676	33554406	4.04418e-05
93.8255s : 	694193	638	1376	2.15674	33554403	4.1008e-05
93.8992s : 	693958	653	1341	2.0536	33554431	3.99649e-05
93.9569s : 	693759	638	1068	1.67398	33554367	3.18289e-05
94.0312s : 	693568	638	1070	1.67712	33554413	3.18885e-05
94.0867s : 	693510	261	334	1.27969	33554376	9.95399e-06
94.1407s : 	693411	489	805	1.64622	33554336	2.39909e-05
94.2045s : 	693226	637	1197	1.87912	33554424	3.56734e-05
94.2583s : 	693159	256	407	1.58984	33553661	1.21298e-05
94.3152s : 	692928	637	1258	1.97488	33554417	3.74913e-05
94.3767s : 	692839	297	545	1.83502	33554431	1.62423e-05
94.4492s : 	692578	638	1453	2.27743	33554288	4.3303e-05
94.515s : 	692343	638	1305	2.04545	33554382	3.88921e-05
94.5687s : 	692185	675	1238	1.83407	33554397	3.68953e-05
94.6307s : 	691960	640	1261	1.97031	33554398	3.75808e-05
94.6826s : 	691727	665	1276	1.9188	33554211	3.8028e-05
94.7542s : 	691547	631	1059	1.67829	33554409	3.15607e-05
94.8204s : 	691306	643	1399	2.17574	33554383	4.16935e-05
94.888s : 	691107	639	1229	1.92332	33554339	3.66272e-05
94.9436s : 	690947	732	1094	1.49454	33554432	3.26037e-05
95.0022s : 	690704	639	1452	2.2723	33552838	4.3275e-05
95.0618s : 	690454	639	1448	2.26604	33554416	4.31538e-05
95.138s : 	690210	638	1344	2.10658	33554319	4.00545e-05
95.1964s : 	690041	638	1065	1.66928	33554389	3.17395e-05
95.2531s : 	689800	639	1284	2.00939	33554411	3.82662e-05
95.3154s : 	689519	639	1482	2.31925	33554387	4.41671e-05
95.3694s : 	689299	638	1130	1.77116	33554421	3.36766e-05
95.4383s : 	689071	669	1275	1.90583	33554364	3.7998e-05
95.5112s : 	688831	639	1490	2.33177	33554427	4.44055e-05
95.5688s : 	688611	639	1438	2.25039	33554394	4.28558e-05
95.6253s : 	688357	640	1376	2.15	33554358	4.10081e-05
95.6888s : 	688165	638	1305	2.04545	33554319	3.88922e-05
95.7528s : 	688121	172	350	2.03488	33554361	1.04308e-05
95.8151s : 	687939	638	959	1.50313	33554408	2.85804e-05
95.8758s : 	687708	639	1347	2.10798	33554193	4.0144e-05
95.9377s : 	687584	443	721	1.62754	33554395	2.14875e-05
95.9923s : 	687427	727	1049	1.44292	33552057	3.12649e-05
96.0515s : 	687231	639	1070	1.67449	33554427	3.18885e-05
96.116s : 	686988	639	1467	2.29577	33554362	4.37201e-05
96.1734s : 	686803	613	1003	1.63622	33554360	2.98918e-05
96.2332s : 	686558	640	1497	2.33906	33554337	4.46142e-05
96.3026s : 	686330	639	1264	1.97809	33554395	3.76702e-05
96.3664s : 	686155	591	902	1.52623	33554324	2.68818e-05
96.4203s : 	685881	638	1520	2.38245	33554415	4.52996e-05
96.4599s : 	685788	301	578	1.92027	33554397	1.72258e-05
96.5186s : 	685585	641	1293	2.01716	33554230	3.85346e-05
96.5772s : 	685545	224	303	1.35268	33553213	9.03043e-06
96.6322s : 	685447	455	630	1.38462	33554422	1.87755e-05
96.6951s : 	685213	639	1352	2.11581	33554415	4.02928e-05
96.7651s : 	684950	673	1430	2.12481	33554427	4.26173e-05
96.8303s : 	684699	639	1346	2.10642	33554193	4.01142e-05
96.8659s : 	684680	78	154	1.97436	33554419	4.58956e-06
96.9306s : 	684497	684	1316	1.92398	33554416	3.92199e-05
96.9938s : 	684314	673	1230	1.82764	33554361	3.66569e-05
97.0597s : 	684111	775	1467	1.8929	33554396	4.37201e-05
97.1195s : 	683975	643	886	1.37792	33554375	2.64049e-05
97.1748s : 	683842	639	950	1.4867	33554414	2.83122e-05
97.2372s : 	683640	640	1283	2.00469	33554396	3.82364e-05
97.3002s : 	683388	639	1335	2.0892	33554432	3.97861e-05
97.3372s : 	683356	97	204	2.10309	33554391	6.07968e-06
97.3753s : 	683348	30	64	2.13333	33554399	1.90735e-06
97.4392s : 	683122	639	1240	1.94053	33554418	3.69549e-05
97.4997s : 	682901	639	1173	1.83568	33554428	3.49581e-05
97.5654s : 	682666	639	1229	1.92332	33554375	3.66271e-05
97.6304s : 	682417	639	1352	2.11581	33554233	4.0293e-05
97.7018s : 	682235	638	976	1.52978	33554409	2.90871e-05
97.7585s : 	682046	660	1034	1.56667	33554412	3.08156e-05
97.8105s : 	681829	696	1263	1.81466	33554376	3.76404e-05
97.877s : 	681588	640	1254	1.95938	33554410	3.73721e-05
97.9423s : 	681347	643	1269	1.97356	33554416	3.78192e-05
97.9983s : 	681191	639	987	1.5446	33554431	2.94149e-05
98.0648s : 	680918	639	1512	2.3662	33554423	4.50611e-05
98.1022s : 	680853	163	308	1.88957	33554403	9.17912e-06
98.1644s : 	680598	639	1296	2.02817	33554428	3.86238e-05
98.2225s : 	680363	638	1350	2.11599	33554381	4.02332e-05
98.2767s : 	680272	312	627	2.00962	33551897	1.86875e-05
98.3382s : 	680027	638	1313	2.05799	33553759	3.91312e-05
98.4022s : 	679827	639	1242	1.94366	33554249	3.70147e-05
98.4725s : 	679719	350	695	1.98571	33554392	2.07126e-05
98.5429s : 	679476	638	1301	2.03919	33554383	3.87729e-05
98.6008s : 	679427	332	392	1.18072	33554263	1.16826e-05
98.6577s : 	679194	640	1334	2.08437	33554325	3.97564e-05
98.7257s : 	678982	639	1427	2.23318	33554371	4.2528e-05
98.783s : 	678718	639	1437	2.24883	33554284	4.28261e-05
98.8482s : 	678498	640	1300	2.03125	33554402	3.87431e-05
98.921s : 	678287	639	1177	1.84194	33554373	3.50774e-05
98.9919s : 	678008	639	1540	2.41002	33554388	4.58956e-05
99.0557s : 	677753	638	1384	2.16928	33554356	4.12465e-05
99.1205s : 	677472	639	1532	2.3975	33554432	4.56572e-05
99.1888s : 	677282	638	1153	1.80721	33554430	3.43621e-05
99.2483s : 	676988	639	1631	2.55243	33554269	4.86078e-05
99.3087s : 	676675	639	1589	2.4867	33554428	4.73559e-05
99.3699s : 	676393	671	1484	2.21162	33554375	4.42267e-05
99.4369s : 	676195	638	1090	1.70846	33554424	3.24845e-05
99.5014s : 	675976	640	1229	1.92031	33554395	3.66271e-05
99.5722s : 	675893	216	506	2.34259	33554422	1.508e-05
99.637s : 	675726	638	932	1.46082	33554389	2.77758e-05
99.7002s : 	675493	761	1310	1.72142	33554393	3.90411e-05
99.7693s : 	675277	639	1254	1.96244	33554283	3.73723e-05
99.8274s : 	675034	638	1344	2.10658	33554427	4.00543e-05
99.8896s : 	674769	638	1427	2.23668	33554058	4.25284e-05
99.9598s : 	674498	639	1488	2.32864	33554383	4.43459e-05
100.024s : 	674227	694	1442	2.07781	33554134	4.29753e-05
100.06s : 	674087	641	859	1.34009	33554428	2.56002e-05
100.099s : 	673792	855	1489	1.74152	33554429	4.43757e-05
100.161s : 	673572	639	1106	1.73083	33554388	3.29614e-05
100.227s : 	673338	709	1217	1.7165	33554300	3.62696e-05
100.283s : 	673183	596	914	1.53356	33554306	2.72394e-05
100.346s : 	672931	752	1332	1.77128	33554424	3.96967e-05
100.407s : 	672711	639	1113	1.74178	33554398	3.317e-05
100.474s : 	672465	639	1230	1.92488	33554409	3.66569e-05
100.551s : 	672244	639	1188	1.85915	33554422	3.54052e-05
100.606s : 	672025	640	1182	1.84687	33553929	3.52269e-05
100.662s : 	671822	641	1033	1.61154	33554360	3.07859e-05
100.727s : 	671572	639	1342	2.10016	33554422	3.99947e-05
100.782s : 	671362	639	1241	1.9421	33554332	3.69848e-05
100.847s : 	671111	639	1372	2.1471	33554209	4.08891e-05
100.913s : 	670889	638	1296	2.03135	33554416	3.86238e-05
100.985s : 	670670	638	1233	1.9326	33554426	3.67463e-05
101.048s : 	670428	638	1197	1.87618	33554330	3.56735e-05
101.115s : 	670202	682	1259	1.84604	33554425	3.75211e-05
101.173s : 	669987	637	1244	1.9529	33554417	3.70741e-05
101.238s : 	669750	637	1233	1.93564	33554432	3.67463e-05
101.309s : 	669518	638	1252	1.96238	33554431	3.73125e-05
101.368s : 	669323	645	1165	1.8062	33554429	3.47197e-05
101.432s : 	669184	637	1188	1.86499	33554412	3.54052e-05
101.495s : 	668961	693	1689	2.43723	33554414	5.03361e-05
101.549s : 	668831	619	722	1.1664	33554431	2.15173e-05
101.613s : 	668605	850	1342	1.57882	33554421	3.99947e-05
101.672s : 	668505	468	502	1.07265	33554387	1.49608e-05
101.733s : 	668318	638	1311	2.05486	33554368	3.90709e-05
101.799s : 	668116	637	1192	1.87127	33554417	3.55244e-05
101.858s : 	667891	670	1322	1.97313	33554390	3.93987e-05
101.92s : 	667665	637	1484	2.32967	33554432	4.42266e-05
101.971s : 	667564	473	521	1.10148	33554429	1.5527e-05
102.039s : 	667463	545	717	1.3156	33554286	2.13684e-05
102.094s : 	667224	675	1376	2.03852	33554373	4.10081e-05
102.153s : 	667023	674	1145	1.69881	33554429	3.41237e-05
102.216s : 	666904	631	702	1.11252	33554402	2.09212e-05
102.251s : 	666858	106	269	2.53774	33554429	8.01683e-06
102.306s : 	666691	663	1061	1.6003	33540500	3.16334e-05
102.364s : 	666465	714	1294	1.81232	33554402	3.85642e-05
102.4s : 	666335	656	792	1.20732	33554422	2.36034e-05
102.472s : 	666220	637	747	1.17268	33554426	2.22623e-05
102.532s : 	666098	616	701	1.13799	33554329	2.08915e-05
102.599s : 	666025	222	399	1.7973	33547942	1.18934e-05
102.674s : 	665778	637	1432	2.24804	33554170	4.26773e-05
102.714s : 	665705	221	380	1.71946	33554360	1.13249e-05
102.779s : 	665404	637	1701	2.67033	33554390	5.06938e-05
102.84s : 	665215	637	1168	1.83359	33554386	3.48092e-05
102.894s : 	664898	670	1745	2.60448	33554374	5.20051e-05
102.954s : 	664788	427	586	1.37237	33554412	1.74642e-05
103.017s : 	664620	639	909	1.42254	33554394	2.70903e-05
103.072s : 	664350	756	1397	1.84788	33554416	4.16339e-05
103.136s : 	664099	637	1466	2.30141	33554361	4.36903e-05
103.203s : 	663935	636	1137	1.78774	33554409	3.38853e-05
103.256s : 	663885	207	315	1.52174	33553748	9.38792e-06
103.321s : 	663675	675	1111	1.64593	33550647	3.31141e-05
103.375s : 	663476	636	1134	1.78302	33554369	3.37959e-05
103.437s : 	663257	637	1283	2.01413	33554417	3.82364e-05
103.499s : 	662963	672	1539	2.29018	33554387	4.58658e-05
103.554s : 	662738	640	1215	1.89844	33554425	3.62098e-05
103.608s : 	662516	715	1204	1.68392	33554430	3.5882e-05
103.684s : 	662279	643	1204	1.87247	33554427	3.5882e-05
103.739s : 	662216	240	392	1.63333	33554398	1.16825e-05
103.8s : 	662010	651	1094	1.68049	33553898	3.26043e-05
103.911s : 	661898	640	643	1.00469	33554417	1.91629e-05
103.972s : 	661777	637	705	1.10675	33554425	2.10106e-05
104.045s : 	661616	637	1095	1.719	33554419	3.26336e-05
104.102s : 	661458	637	1054	1.65463	33554430	3.14117e-05
104.163s : 	661331	637	1018	1.59812	33554405	3.03388e-05
104.228s : 	661131	658	1209	1.83739	33554346	3.60311e-05
104.296s : 	660920	681	1286	1.8884	33554239	3.8326e-05
104.368s : 	660733	667	1226	1.83808	33554367	3.65377e-05
104.423s : 	660568	614	1175	1.91368	33554420	3.50177e-05
104.483s : 	660358	639	1199	1.87637	33554385	3.5733e-05
104.554s : 	660169	638	1071	1.67868	33554419	3.19183e-05
