runtime 	  walksum  	 nwalks  	  used_edges[0] 	 steps_per_walk  	  total_edges  	  utilization  
809.415s : 	18613	7	16	2.28571	16777198	9.53675e-07
809.456s : 	18608	7	14	2	16777175	8.34467e-07
809.488s : 	18602	7	11	1.57143	16777136	6.55654e-07
809.523s : 	18596	7	14	2	16777132	8.34469e-07
809.555s : 	18593	7	10	1.42857	16777151	5.96049e-07
809.586s : 	18592	7	16	2.28571	16777206	9.53675e-07
809.62s : 	18590	7	8	1.14286	16777156	4.76839e-07
809.657s : 	18585	7	11	1.57143	16777171	6.55653e-07
809.691s : 	18580	7	12	1.71429	16777201	7.15256e-07
809.724s : 	18576	7	13	1.85714	16777156	7.74863e-07
809.756s : 	18572	7	12	1.71429	16777197	7.15257e-07
809.788s : 	18567	8	23	2.875	16777149	1.37091e-06
809.824s : 	18563	7	13	1.85714	16777214	7.7486e-07
809.857s : 	18560	7	7	1	16776971	4.17239e-07
809.889s : 	18554	7	17	2.42857	16777153	1.01328e-06
809.915s : 	18549	7	10	1.42857	16777171	5.96048e-07
809.947s : 	18544	7	8	1.14286	16777185	4.76838e-07
809.982s : 	18539	7	14	2	16777211	8.34465e-07
810.015s : 	18537	7	15	2.14286	16777172	8.94072e-07
810.052s : 	18534	7	13	1.85714	16777200	7.74861e-07
810.092s : 	18530	7	13	1.85714	16777199	7.74861e-07
810.125s : 	18525	8	11	1.375	16777212	6.55651e-07
810.158s : 	18521	7	9	1.28571	16777204	5.36442e-07
810.188s : 	18515	7	17	2.42857	16777155	1.01328e-06
810.219s : 	18511	8	10	1.25	16777213	5.96047e-07
810.251s : 	18506	7	10	1.42857	16775566	5.96105e-07
810.286s : 	18503	7	10	1.42857	16777214	5.96047e-07
810.321s : 	18499	8	9	1.125	16777164	5.36443e-07
810.349s : 	18494	7	8	1.14286	16777131	4.7684e-07
810.386s : 	18489	7	10	1.42857	16777189	5.96047e-07
810.417s : 	18484	7	13	1.85714	16777189	7.74862e-07
810.45s : 	18480	7	9	1.28571	16777184	5.36443e-07
810.484s : 	18477	7	8	1.14286	16777143	4.76839e-07
810.517s : 	18475	7	11	1.57143	16777107	6.55655e-07
810.553s : 	18471	7	7	1	16777208	4.17233e-07
810.593s : 	18467	7	9	1.28571	16777194	5.36442e-07
810.632s : 	18461	7	12	1.71429	16777208	7.15256e-07
810.668s : 	18458	7	8	1.14286	16777186	4.76838e-07
810.705s : 	18453	7	15	2.14286	16775754	8.94148e-07
810.74s : 	18450	7	9	1.28571	16776959	5.3645e-07
810.772s : 	18446	7	21	3	16776626	1.25174e-06
810.805s : 	18440	7	12	1.71429	16777061	7.15262e-07
810.843s : 	18437	7	8	1.14286	16777195	4.76838e-07
810.882s : 	18431	7	9	1.28571	16777211	5.36442e-07
810.914s : 	18427	7	15	2.14286	16777209	8.9407e-07
810.949s : 	18423	7	9	1.28571	16777184	5.36443e-07
810.984s : 	18417	7	12	1.71429	16777173	7.15258e-07
811.021s : 	18412	7	12	1.71429	16777199	7.15256e-07
811.059s : 	18409	7	11	1.57143	16777191	6.55652e-07
811.093s : 	18404	7	10	1.42857	16777202	5.96047e-07
811.124s : 	18399	7	14	2	16777208	8.34465e-07
811.157s : 	18398	7	9	1.28571	16777208	5.36442e-07
811.176s : 	18395	7	8	1.14286	16777185	4.76838e-07
811.207s : 	18390	7	14	2	16777193	8.34466e-07
811.244s : 	18386	7	11	1.57143	16777191	6.55652e-07
811.28s : 	18383	7	9	1.28571	16777103	5.36445e-07
811.316s : 	18377	7	12	1.71429	16777196	7.15257e-07
811.351s : 	18372	7	14	2	16777215	8.34465e-07
811.38s : 	18366	7	10	1.42857	16777211	5.96047e-07
811.413s : 	18360	7	11	1.57143	16777185	6.55652e-07
811.451s : 	18354	7	13	1.85714	16777129	7.74864e-07
811.49s : 	18349	7	9	1.28571	16777180	5.36443e-07
811.524s : 	18343	7	12	1.71429	16777114	7.1526e-07
811.555s : 	18341	7	9	1.28571	16776937	5.36451e-07
811.586s : 	18335	8	10	1.25	16777190	5.96047e-07
811.62s : 	18332	7	8	1.14286	16777193	4.76838e-07
811.655s : 	18328	7	7	1	16777193	4.17233e-07
811.689s : 	18322	7	8	1.14286	16777200	4.76838e-07
811.723s : 	18317	7	19	2.71429	16777005	1.1325e-06
811.757s : 	18312	7	10	1.42857	16777186	5.96048e-07
811.79s : 	18304	8	11	1.375	16777209	6.55651e-07
811.831s : 	18299	7	22	3.14286	16777130	1.31131e-06
811.864s : 	18293	7	7	1	16777021	4.17237e-07
811.898s : 	18290	7	11	1.57143	16777214	6.55651e-07
811.931s : 	18285	7	7	1	16777206	4.17233e-07
811.965s : 	18283	7	9	1.28571	16777206	5.36442e-07
811.992s : 	18278	7	11	1.57143	16777189	6.55652e-07
812.034s : 	18275	7	10	1.42857	16777192	5.96047e-07
812.064s : 	18272	8	13	1.625	16777169	7.74863e-07
812.098s : 	18266	8	9	1.125	16777081	5.36446e-07
812.13s : 	18263	7	17	2.42857	16777132	1.01328e-06
812.164s : 	18260	7	13	1.85714	16777191	7.74862e-07
812.206s : 	18255	7	13	1.85714	16777201	7.74861e-07
812.244s : 	18251	7	11	1.57143	16777162	6.55653e-07
812.286s : 	18249	7	11	1.57143	16777212	6.55651e-07
812.319s : 	18244	7	9	1.28571	16777195	5.36442e-07
812.348s : 	18238	7	11	1.57143	16777204	6.55652e-07
812.391s : 	18235	7	11	1.57143	16777172	6.55653e-07
812.429s : 	18232	7	8	1.14286	16777035	4.76842e-07
812.468s : 	18228	7	8	1.14286	16777185	4.76838e-07
812.503s : 	18223	7	7	1	16777186	4.17233e-07
812.534s : 	18219	7	8	1.14286	16777174	4.76838e-07
812.57s : 	18215	7	10	1.42857	16777162	5.96048e-07
812.609s : 	18211	7	9	1.28571	16777109	5.36445e-07
812.644s : 	18206	7	10	1.42857	16777193	5.96047e-07
812.68s : 	18201	7	8	1.14286	16776805	4.76849e-07
812.717s : 	18198	7	16	2.28571	16777213	9.53675e-07
812.751s : 	18192	7	12	1.71429	16777214	7.15256e-07
812.793s : 	18187	7	9	1.28571	16777211	5.36442e-07
812.827s : 	18184	7	9	1.28571	16777069	5.36447e-07
812.862s : 	18181	7	10	1.42857	16777178	5.96048e-07
812.892s : 	18178	7	10	1.42857	16777202	5.96047e-07
812.922s : 	18175	7	11	1.57143	16777095	6.55656e-07
812.962s : 	18173	7	7	1	16777204	4.17233e-07
812.992s : 	18167	7	17	2.42857	16777166	1.01328e-06
813.021s : 	18161	7	8	1.14286	16777208	4.76837e-07
813.052s : 	18156	7	11	1.57143	16775799	6.55706e-07
813.083s : 	18152	7	10	1.42857	16777121	5.9605e-07
813.114s : 	18147	7	15	2.14286	16777166	8.94072e-07
813.145s : 	18142	7	15	2.14286	16777213	8.9407e-07
813.184s : 	18137	7	10	1.42857	16777211	5.96047e-07
813.219s : 	18133	7	11	1.57143	16777168	6.55653e-07
813.236s : 	18128	7	7	1	16776463	4.17251e-07
813.268s : 	18124	7	10	1.42857	16777197	5.96047e-07
813.296s : 	18121	7	12	1.71429	16777198	7.15257e-07
813.324s : 	18116	7	12	1.71429	16777207	7.15256e-07
813.36s : 	18112	7	10	1.42857	16777148	5.96049e-07
813.399s : 	18111	7	10	1.42857	16777152	5.96049e-07
813.429s : 	18107	7	15	2.14286	16774698	8.94204e-07
813.459s : 	18102	7	10	1.42857	16777191	5.96047e-07
813.49s : 	18096	7	12	1.71429	16777191	7.15257e-07
813.521s : 	18091	7	10	1.42857	16777209	5.96047e-07
813.555s : 	18086	8	12	1.5	16777208	7.15256e-07
813.593s : 	18083	7	11	1.57143	16777197	6.55652e-07
813.628s : 	18079	7	10	1.42857	16777206	5.96047e-07
813.657s : 	18075	7	10	1.42857	16777202	5.96047e-07
813.689s : 	18070	8	10	1.25	16777147	5.96049e-07
813.718s : 	18069	7	7	1	16777188	4.17233e-07
813.734s : 	18066	7	9	1.28571	16777191	5.36443e-07
813.753s : 	18063	7	10	1.42857	16777187	5.96047e-07
813.791s : 	18060	7	7	1	16777198	4.17233e-07
813.821s : 	18053	8	14	1.75	16777216	8.34465e-07
813.85s : 	18048	7	11	1.57143	16777200	6.55652e-07
813.886s : 	18042	7	11	1.57143	16777215	6.55651e-07
813.92s : 	18038	7	9	1.28571	16777173	5.36443e-07
813.951s : 	18034	7	14	2	16777194	8.34466e-07
813.97s : 	18031	7	9	1.28571	16777214	5.36442e-07
814.002s : 	18028	7	9	1.28571	16777216	5.36442e-07
814.035s : 	18024	7	8	1.14286	16777151	4.76839e-07
814.074s : 	18018	7	8	1.14286	16777163	4.76839e-07
814.108s : 	18013	7	12	1.71429	16777196	7.15257e-07
814.14s : 	18008	7	11	1.57143	16777049	6.55658e-07
814.181s : 	18003	7	11	1.57143	16777090	6.55656e-07
814.218s : 	17998	7	8	1.14286	16777163	4.76839e-07
814.249s : 	17993	7	12	1.71429	16777161	7.15258e-07
814.284s : 	17991	8	9	1.125	16777195	5.36442e-07
814.314s : 	17987	7	10	1.42857	16777216	5.96046e-07
814.345s : 	17984	7	9	1.28571	16774598	5.36526e-07
814.38s : 	17979	7	13	1.85714	16777211	7.74861e-07
814.413s : 	17979	7	9	1.28571	16776164	5.36475e-07
814.445s : 	17973	7	12	1.71429	16777178	7.15257e-07
814.477s : 	17969	7	14	2	16777211	8.34465e-07
814.508s : 	17964	7	7	1	16777215	4.17233e-07
814.543s : 	17960	7	16	2.28571	16777196	9.53675e-07
814.581s : 	17958	7	11	1.57143	16777202	6.55652e-07
814.614s : 	17953	7	10	1.42857	16777163	5.96048e-07
814.649s : 	17950	7	9	1.28571	16777200	5.36442e-07
814.684s : 	17945	8	13	1.625	16777008	7.7487e-07
814.714s : 	17940	7	14	2	16777211	8.34465e-07
814.754s : 	17937	7	9	1.28571	16777171	5.36443e-07
814.789s : 	17933	7	15	2.14286	16777118	8.94075e-07
814.825s : 	17932	7	9	1.28571	16777202	5.36442e-07
814.854s : 	17927	7	11	1.57143	16777087	6.55656e-07
814.887s : 	17922	7	11	1.57143	16777147	6.55654e-07
814.92s : 	17918	7	11	1.57143	16777203	6.55652e-07
814.956s : 	17914	7	12	1.71429	16777208	7.15256e-07
814.988s : 	17909	7	8	1.14286	16777148	4.76839e-07
815.02s : 	17905	7	9	1.28571	16777207	5.36442e-07
815.054s : 	17901	7	13	1.85714	16777179	7.74862e-07
815.087s : 	17898	7	15	2.14286	16777086	8.94077e-07
815.121s : 	17893	7	7	1	16777207	4.17233e-07
815.156s : 	17886	7	11	1.57143	16777192	6.55652e-07
815.189s : 	17883	7	10	1.42857	16777038	5.96053e-07
815.224s : 	17877	7	12	1.71429	16777158	7.15258e-07
815.263s : 	17873	7	13	1.85714	16777127	7.74864e-07
815.296s : 	17869	7	7	1	16777132	4.17235e-07
815.328s : 	17866	7	9	1.28571	16777197	5.36442e-07
815.358s : 	17862	7	7	1	16777075	4.17236e-07
815.386s : 	17860	7	9	1.28571	16777182	5.36443e-07
815.417s : 	17856	7	15	2.14286	16777187	8.94071e-07
815.453s : 	17853	7	17	2.42857	16777199	1.01328e-06
815.487s : 	17849	7	9	1.28571	16777198	5.36442e-07
815.518s : 	17845	7	13	1.85714	16777191	7.74862e-07
815.557s : 	17842	7	8	1.14286	16777142	4.76839e-07
815.593s : 	17838	7	12	1.71429	16777205	7.15256e-07
815.629s : 	17833	7	11	1.57143	16777191	6.55652e-07
815.66s : 	17828	7	20	2.85714	16777216	1.19209e-06
815.689s : 	17824	7	14	2	16777151	8.34468e-07
815.729s : 	17819	7	13	1.85714	16777183	7.74862e-07
815.766s : 	17815	7	9	1.28571	16777201	5.36442e-07
815.798s : 	17810	8	13	1.625	16777216	7.7486e-07
815.831s : 	17806	7	12	1.71429	16777196	7.15257e-07
815.865s : 	17800	7	12	1.71429	16777216	7.15256e-07
815.904s : 	17793	7	17	2.42857	16777079	1.01329e-06
815.942s : 	17787	7	8	1.14286	16777180	4.76838e-07
815.973s : 	17783	7	14	2	16777139	8.34469e-07
816.003s : 	17780	7	8	1.14286	16777152	4.76839e-07
816.032s : 	17777	7	13	1.85714	16777210	7.74861e-07
816.063s : 	17773	7	12	1.71429	16777206	7.15256e-07
816.103s : 	17769	7	13	1.85714	16777192	7.74862e-07
816.139s : 	17766	7	11	1.57143	16777184	6.55652e-07
816.174s : 	17762	7	10	1.42857	16777202	5.96047e-07
816.208s : 	17757	7	8	1.14286	16777207	4.76837e-07
816.238s : 	17752	7	14	2	16777202	8.34466e-07
816.274s : 	17747	7	14	2	16775623	8.34544e-07
816.306s : 	17744	7	8	1.14286	16777210	4.76837e-07
816.338s : 	17742	7	10	1.42857	16777188	5.96047e-07
816.375s : 	17738	7	13	1.85714	16777211	7.74861e-07
816.407s : 	17735	7	8	1.14286	16776899	4.76846e-07
816.437s : 	17731	7	8	1.14286	16777151	4.76839e-07
816.477s : 	17727	7	9	1.28571	16777214	5.36442e-07
816.514s : 	17723	7	16	2.28571	16777188	9.53676e-07
816.548s : 	17719	7	12	1.71429	16777198	7.15257e-07
816.585s : 	17714	7	7	1	16777210	4.17233e-07
816.617s : 	17709	7	8	1.14286	16777206	4.76837e-07
816.659s : 	17703	7	13	1.85714	16777194	7.74861e-07
816.693s : 	17699	7	15	2.14286	16777209	8.9407e-07
816.727s : 	17695	7	13	1.85714	16777153	7.74863e-07
816.758s : 	17692	7	12	1.71429	16777131	7.15259e-07
816.787s : 	17689	7	8	1.14286	16777179	4.76838e-07
816.817s : 	17684	7	11	1.57143	16777198	6.55652e-07
816.853s : 	17680	7	9	1.28571	16777078	5.36446e-07
816.887s : 	17675	7	9	1.28571	16777185	5.36443e-07
816.922s : 	17671	7	16	2.28571	16777198	9.53675e-07
816.952s : 	17666	7	17	2.42857	16777176	1.01328e-06
816.984s : 	17664	7	8	1.14286	16777208	4.76837e-07
817.018s : 	17663	7	15	2.14286	16777210	8.9407e-07
817.06s : 	17660	7	10	1.42857	16777215	5.96047e-07
817.097s : 	17657	7	13	1.85714	16777197	7.74861e-07
817.129s : 	17653	7	13	1.85714	16777196	7.74861e-07
817.162s : 	17650	7	12	1.71429	16777211	7.15256e-07
817.193s : 	17646	7	11	1.57143	16777209	6.55651e-07
817.237s : 	17640	7	10	1.42857	16777215	5.96047e-07
817.271s : 	17637	7	8	1.14286	16777193	4.76838e-07
817.306s : 	17633	7	13	1.85714	16777215	7.7486e-07
817.342s : 	17630	7	9	1.28571	16777215	5.36442e-07
817.376s : 	17629	7	11	1.57143	16777206	6.55651e-07
817.41s : 	17628	7	18	2.57143	16777210	1.07288e-06
817.449s : 	17625	7	11	1.57143	16777031	6.55658e-07
817.479s : 	17620	7	13	1.85714	16777143	7.74864e-07
817.509s : 	17617	7	8	1.14286	16777212	4.76837e-07
817.542s : 	17614	7	12	1.71429	16777198	7.15257e-07
817.572s : 	17609	7	12	1.71429	16776793	7.15274e-07
817.609s : 	17604	7	12	1.71429	16777200	7.15256e-07
817.645s : 	17602	7	9	1.28571	16777102	5.36445e-07
817.674s : 	17599	9	11	1.22222	16777216	6.55651e-07
817.703s : 	17596	7	11	1.57143	16777156	6.55653e-07
817.737s : 	17592	7	13	1.85714	16777161	7.74863e-07
817.77s : 	17589	7	7	1	16777214	4.17233e-07
817.81s : 	17586	7	12	1.71429	16777182	7.15257e-07
817.846s : 	17581	7	15	2.14286	16777160	8.94073e-07
817.88s : 	17579	7	10	1.42857	16777199	5.96047e-07
817.913s : 	17576	7	10	1.42857	16777206	5.96047e-07
817.946s : 	17571	7	8	1.14286	16777159	4.76839e-07
817.99s : 	17567	7	8	1.14286	16777199	4.76838e-07
818.026s : 	17564	7	10	1.42857	16777216	5.96046e-07
818.062s : 	17560	7	7	1	16777199	4.17233e-07
818.095s : 	17557	7	7	1	16777176	4.17234e-07
818.124s : 	17553	7	11	1.57143	16777110	6.55655e-07
818.169s : 	17549	7	8	1.14286	16777154	4.76839e-07
818.205s : 	17547	7	7	1	16777209	4.17233e-07
818.235s : 	17546	7	7	1	16777216	4.17233e-07
818.269s : 	17545	7	9	1.28571	16777205	5.36442e-07
818.298s : 	17541	7	11	1.57143	16777207	6.55651e-07
818.334s : 	17539	7	16	2.28571	16777216	9.53674e-07
818.372s : 	17532	7	12	1.71429	16777198	7.15257e-07
818.405s : 	17529	7	11	1.57143	16777215	6.55651e-07
818.439s : 	17526	7	11	1.57143	16777205	6.55652e-07
818.472s : 	17525	7	7	1	16776740	4.17244e-07
818.503s : 	17524	7	9	1.28571	16777173	5.36443e-07
818.539s : 	17521	7	10	1.42857	16777154	5.96049e-07
818.572s : 	17518	7	7	1	16777189	4.17233e-07
818.605s : 	17514	7	13	1.85714	16777211	7.74861e-07
818.643s : 	17512	7	10	1.42857	16777205	5.96047e-07
818.675s : 	17510	7	10	1.42857	16777213	5.96047e-07
818.701s : 	17509	7	12	1.71429	16777148	7.15259e-07
818.734s : 	17505	7	9	1.28571	16777148	5.36444e-07
818.764s : 	17502	7	12	1.71429	16777212	7.15256e-07
818.799s : 	17497	7	10	1.42857	16776969	5.96055e-07
818.835s : 	17494	7	15	2.14286	16777193	8.94071e-07
818.869s : 	17490	7	17	2.42857	16777216	1.01328e-06
818.904s : 	17486	7	10	1.42857	16777212	5.96047e-07
818.933s : 	17483	7	13	1.85714	16777188	7.74862e-07
818.967s : 	17478	7	10	1.42857	16777116	5.9605e-07
819.005s : 	17475	7	17	2.42857	16777211	1.01328e-06
819.045s : 	17471	7	10	1.42857	16777148	5.96049e-07
819.079s : 	17466	7	11	1.57143	16777202	6.55652e-07
819.114s : 	17463	7	13	1.85714	16777141	7.74864e-07
819.149s : 	17460	7	16	2.28571	16777207	9.53675e-07
819.183s : 	17456	7	12	1.71429	16777067	7.15262e-07
819.222s : 	17453	7	11	1.57143	16777212	6.55651e-07
819.259s : 	17450	7	9	1.28571	16777150	5.36444e-07
819.293s : 	17448	7	17	2.42857	16777169	1.01328e-06
819.328s : 	17444	7	10	1.42857	16777171	5.96048e-07
819.361s : 	17440	7	8	1.14286	16777168	4.76839e-07
819.401s : 	17438	7	12	1.71429	16777211	7.15256e-07
819.438s : 	17434	7	8	1.14286	16777208	4.76837e-07
819.474s : 	17430	7	11	1.57143	16777185	6.55652e-07
819.508s : 	17425	7	13	1.85714	16777161	7.74863e-07
819.541s : 	17422	7	13	1.85714	16777210	7.74861e-07
819.576s : 	17418	7	8	1.14286	16777180	4.76838e-07
819.616s : 	17415	7	13	1.85714	16777188	7.74862e-07
819.651s : 	17412	7	11	1.57143	16776199	6.55691e-07
819.684s : 	17407	7	14	2	16777212	8.34465e-07
819.716s : 	17407	7	7	1	16777213	4.17233e-07
819.749s : 	17404	7	9	1.28571	16776826	5.36454e-07
819.789s : 	17402	7	10	1.42857	16777213	5.96047e-07
819.825s : 	17400	7	8	1.14286	16777204	4.76837e-07
819.859s : 	17395	7	8	1.14286	16777198	4.76838e-07
819.893s : 	17389	7	14	2	16777169	8.34467e-07
819.932s : 	17385	7	12	1.71429	16777150	7.15259e-07
819.973s : 	17383	7	12	1.71429	16777121	7.1526e-07
820.004s : 	17379	8	9	1.125	16777215	5.36442e-07
820.058s : 	17378	8	8	1	16777143	4.76839e-07
820.091s : 	17377	7	8	1.14286	16777115	4.7684e-07
820.124s : 	17374	7	8	1.14286	16777178	4.76838e-07
820.157s : 	17368	7	10	1.42857	16777125	5.9605e-07
820.197s : 	17363	8	14	1.75	16777212	8.34465e-07
820.23s : 	17359	7	13	1.85714	16777175	7.74862e-07
820.267s : 	17356	7	10	1.42857	16775066	5.96123e-07
820.302s : 	17351	7	17	2.42857	16777162	1.01328e-06
820.337s : 	17350	7	7	1	16777202	4.17233e-07
820.371s : 	17347	7	9	1.28571	16777214	5.36442e-07
820.405s : 	17345	7	11	1.57143	16777213	6.55651e-07
820.439s : 	17341	7	7	1	16777066	4.17236e-07
820.48s : 	17336	7	10	1.42857	16777216	5.96046e-07
820.515s : 	17334	7	9	1.28571	16776853	5.36453e-07
820.548s : 	17330	7	14	2	16777080	8.34472e-07
820.582s : 	17325	7	7	1	16777187	4.17233e-07
820.611s : 	17321	7	10	1.42857	16777202	5.96047e-07
820.647s : 	17316	7	12	1.71429	16777149	7.15259e-07
820.683s : 	17313	7	14	2	16777214	8.34465e-07
820.718s : 	17311	7	9	1.28571	16777208	5.36442e-07
820.756s : 	17309	7	16	2.28571	16777204	9.53675e-07
820.79s : 	17305	9	18	2	16777198	1.07288e-06
820.824s : 	17302	7	9	1.28571	16777175	5.36443e-07
820.857s : 	17296	7	9	1.28571	16777214	5.36442e-07
820.89s : 	17292	7	20	2.85714	16777213	1.19209e-06
820.927s : 	17288	7	9	1.28571	16777116	5.36445e-07
820.964s : 	17283	7	9	1.28571	16777185	5.36443e-07
820.995s : 	17280	7	14	2	16777200	8.34466e-07
821.027s : 	17277	7	10	1.42857	16777210	5.96047e-07
821.057s : 	17274	7	8	1.14286	16777201	4.76838e-07
821.093s : 	17271	7	9	1.28571	16777209	5.36442e-07
821.132s : 	17266	7	16	2.28571	16777201	9.53675e-07
821.166s : 	17263	7	10	1.42857	16777175	5.96048e-07
821.2s : 	17258	7	9	1.28571	16777194	5.36442e-07
821.232s : 	17255	7	13	1.85714	16777210	7.74861e-07
821.266s : 	17252	7	8	1.14286	16777216	4.76837e-07
821.3s : 	17250	7	10	1.42857	16777163	5.96048e-07
821.343s : 	17247	7	8	1.14286	16777214	4.76837e-07
821.373s : 	17244	7	11	1.57143	16777204	6.55652e-07
821.402s : 	17241	7	10	1.42857	16777203	5.96047e-07
821.439s : 	17235	7	11	1.57143	16777194	6.55652e-07
821.475s : 	17231	7	9	1.28571	16777196	5.36442e-07
821.506s : 	17226	7	7	1	16777109	4.17235e-07
821.539s : 	17222	7	10	1.42857	16777177	5.96048e-07
821.572s : 	17219	7	14	2	16777192	8.34466e-07
821.608s : 	17216	7	9	1.28571	16777197	5.36442e-07
821.648s : 	17210	9	15	1.66667	16777216	8.9407e-07
821.682s : 	17207	7	11	1.57143	16777196	6.55652e-07
821.715s : 	17205	7	11	1.57143	16777202	6.55652e-07
821.748s : 	17203	7	13	1.85714	16777111	7.74865e-07
821.78s : 	17200	7	17	2.42857	16777202	1.01328e-06
821.818s : 	17196	7	13	1.85714	16777152	7.74863e-07
821.853s : 	17193	7	13	1.85714	16777152	7.74863e-07
821.893s : 	17187	7	8	1.14286	16777206	4.76837e-07
821.926s : 	17184	7	11	1.57143	16777172	6.55653e-07
821.963s : 	17182	7	9	1.28571	16776910	5.36452e-07
821.999s : 	17181	7	11	1.57143	16777198	6.55652e-07
822.032s : 	17177	9	10	1.11111	16777209	5.96047e-07
822.067s : 	17175	7	14	2	16777139	8.34469e-07
822.101s : 	17171	7	17	2.42857	16777192	1.01328e-06
822.137s : 	17167	7	15	2.14286	16777156	8.94073e-07
822.176s : 	17164	7	14	2	16777202	8.34466e-07
822.212s : 	17159	10	10	1	16777213	5.96047e-07
822.252s : 	17155	8	8	1	16777215	4.76837e-07
822.282s : 	17150	7	9	1.28571	16777114	5.36445e-07
822.319s : 	17145	7	9	1.28571	16777072	5.36446e-07
822.356s : 	17142	7	10	1.42857	16777059	5.96052e-07
822.389s : 	17140	7	9	1.28571	16777007	5.36449e-07
822.419s : 	17136	7	9	1.28571	16777181	5.36443e-07
822.452s : 	17132	7	7	1	16777206	4.17233e-07
822.481s : 	17129	7	13	1.85714	16777145	7.74864e-07
822.521s : 	17124	7	18	2.57143	16777214	1.07288e-06
822.555s : 	17121	7	8	1.14286	16777185	4.76838e-07
822.588s : 	17115	7	13	1.85714	16777215	7.7486e-07
822.62s : 	17112	7	9	1.28571	16777216	5.36442e-07
822.648s : 	17108	7	10	1.42857	16777102	5.9605e-07
822.681s : 	17107	7	12	1.71429	16777197	7.15257e-07
822.72s : 	17102	7	11	1.57143	16777153	6.55654e-07
822.747s : 	17102	7	8	1.14286	16776957	4.76845e-07
822.78s : 	17100	8	9	1.125	16776641	5.3646e-07
822.818s : 	17098	7	7	1	16777062	4.17236e-07
822.853s : 	17093	7	13	1.85714	16777118	7.74865e-07
822.886s : 	17089	7	11	1.57143	16777213	6.55651e-07
822.919s : 	17086	7	12	1.71429	16775686	7.15321e-07
822.953s : 	17083	7	11	1.57143	16777144	6.55654e-07
822.998s : 	17079	7	10	1.42857	16776873	5.96059e-07
823.034s : 	17071	8	12	1.5	16777147	7.15259e-07
823.069s : 	17066	7	18	2.57143	16777164	1.07289e-06
823.106s : 	17062	7	10	1.42857	16777210	5.96047e-07
823.135s : 	17058	7	10	1.42857	16777208	5.96047e-07
823.172s : 	17056	7	10	1.42857	16777156	5.96049e-07
823.209s : 	17053	7	15	2.14286	16776909	8.94086e-07
823.243s : 	17050	7	7	1	16777186	4.17233e-07
823.273s : 	17047	7	15	2.14286	16776957	8.94083e-07
823.306s : 	17043	8	17	2.125	16777212	1.01328e-06
823.339s : 	17040	7	12	1.71429	16777200	7.15256e-07
823.371s : 	17034	7	12	1.71429	16777125	7.1526e-07
823.406s : 	17032	7	8	1.14286	16777195	4.76838e-07
823.438s : 	17029	7	11	1.57143	16777059	6.55657e-07
823.472s : 	17027	7	9	1.28571	16777172	5.36443e-07
823.505s : 	17022	7	14	2	16777213	8.34465e-07
823.54s : 	17019	7	14	2	16777158	8.34468e-07
823.578s : 	17018	7	11	1.57143	16777147	6.55654e-07
823.615s : 	17013	7	10	1.42857	16777149	5.96049e-07
823.652s : 	17007	7	10	1.42857	16777197	5.96047e-07
823.686s : 	17004	7	11	1.57143	16776996	6.5566e-07
823.721s : 	17000	7	10	1.42857	16777194	5.96047e-07
823.764s : 	16996	7	10	1.42857	16777196	5.96047e-07
823.801s : 	16992	7	12	1.71429	16774087	7.15389e-07
823.833s : 	16989	7	14	2	16777170	8.34467e-07
823.867s : 	16985	7	12	1.71429	16777206	7.15256e-07
823.898s : 	16981	7	14	2	16776880	8.34482e-07
823.937s : 	16978	7	11	1.57143	16777208	6.55651e-07
823.97s : 	16972	7	10	1.42857	16777058	5.96052e-07
824.005s : 	16969	7	14	2	16777203	8.34466e-07
824.041s : 	16967	7	16	2.28571	16777211	9.53675e-07
824.076s : 	16962	7	8	1.14286	16777133	4.7684e-07
824.109s : 	16958	7	12	1.71429	16777176	7.15257e-07
824.141s : 	16953	7	12	1.71429	16777114	7.1526e-07
824.173s : 	16952	7	12	1.71429	16777205	7.15256e-07
824.212s : 	16947	7	10	1.42857	16777205	5.96047e-07
824.249s : 	16943	7	10	1.42857	16777200	5.96047e-07
824.279s : 	16939	7	17	2.42857	16777214	1.01328e-06
824.311s : 	16934	7	18	2.57143	16776949	1.0729e-06
824.341s : 	16929	7	12	1.71429	16777128	7.15259e-07
824.372s : 	16924	7	9	1.28571	16777192	5.36443e-07
824.412s : 	16920	7	9	1.28571	16777170	5.36443e-07
824.445s : 	16914	7	20	2.85714	16777127	1.1921e-06
824.478s : 	16911	7	9	1.28571	16777162	5.36444e-07
824.512s : 	16904	7	10	1.42857	16777184	5.96048e-07
824.543s : 	16899	7	11	1.57143	16777175	6.55653e-07
824.579s : 	16895	7	9	1.28571	16777126	5.36445e-07
824.612s : 	16889	7	16	2.28571	16777207	9.53675e-07
824.643s : 	16883	7	11	1.57143	16777195	6.55652e-07
824.676s : 	16879	7	10	1.42857	16776981	5.96055e-07
824.71s : 	16877	7	9	1.28571	16777201	5.36442e-07
824.743s : 	16874	7	9	1.28571	16777097	5.36446e-07
824.759s : 	16873	7	8	1.14286	16777200	4.76838e-07
824.798s : 	16869	7	14	2	16777202	8.34466e-07
824.833s : 	16865	7	10	1.42857	16777139	5.96049e-07
824.871s : 	16862	7	7	1	16777214	4.17233e-07
824.895s : 	16858	7	9	1.28571	16777105	5.36445e-07
824.929s : 	16856	7	7	1	16777213	4.17233e-07
