runtime 	  walksum  	 nwalks  	  used_edges[0] 	 steps_per_walk  	  total_edges  	  utilization  
1109.92s : 	3529	22	26	1.18182	268434863	9.68578e-08
1110.4s : 	3523	12	16	1.33333	268435454	5.96046e-08
1110.88s : 	3506	21	27	1.28571	268435427	1.00583e-07
1111.38s : 	3494	21	24	1.14286	268435448	8.9407e-08
1111.88s : 	3480	21	23	1.09524	268435430	8.56817e-08
1112.39s : 	3462	23	31	1.34783	268435440	1.15484e-07
1112.9s : 	3447	22	35	1.59091	268435404	1.30385e-07
1113.39s : 	3430	21	26	1.2381	268434944	9.68577e-08
1113.88s : 	3414	21	33	1.57143	268435284	1.22935e-07
1114.38s : 	3400	21	26	1.2381	268435407	9.68576e-08
1114.67s : 	3385	21	28	1.33333	268435454	1.04308e-07
1115.16s : 	3371	21	33	1.57143	268435276	1.22935e-07
1115.65s : 	3355	21	28	1.33333	268435437	1.04308e-07
1116.15s : 	3345	19	23	1.21053	268435403	8.56817e-08
1116.63s : 	3333	21	29	1.38095	268435358	1.08033e-07
1117.11s : 	3315	22	40	1.81818	268435455	1.49012e-07
1117.61s : 	3303	21	28	1.33333	268435453	1.04308e-07
1118.1s : 	3300	6	10	1.66667	268435427	3.72529e-08
1118.61s : 	3284	21	34	1.61905	268435427	1.2666e-07
1119.11s : 	3275	21	30	1.42857	268435389	1.11759e-07
1119.62s : 	3261	21	38	1.80952	268435440	1.41561e-07
1120.1s : 	3249	21	33	1.57143	268435402	1.22935e-07
1120.6s : 	3244	10	13	1.3	268435402	4.84288e-08
1121.08s : 	3239	11	17	1.54545	268435445	6.33299e-08
1121.58s : 	3233	9	14	1.55556	268435450	5.21541e-08
1122.07s : 	3218	21	28	1.33333	268435445	1.04308e-07
1122.59s : 	3205	21	24	1.14286	268435454	8.9407e-08
1123.11s : 	3192	21	23	1.09524	268435424	8.56817e-08
1123.4s : 	3176	20	24	1.2	268435448	8.9407e-08
1123.85s : 	3162	20	25	1.25	268435387	9.31323e-08
1124.34s : 	3148	20	21	1.05	268435443	7.82311e-08
1124.84s : 	3133	20	37	1.85	268435407	1.37836e-07
1125.32s : 	3120	21	26	1.2381	268435406	9.68576e-08
1125.82s : 	3106	17	28	1.64706	268435401	1.04308e-07
1126.3s : 	3096	20	26	1.3	268435443	9.68576e-08
1126.78s : 	3082	20	23	1.15	268435419	8.56817e-08
1127.27s : 	3071	20	20	1	268435437	7.45058e-08
1127.77s : 	3058	20	28	1.4	268435431	1.04308e-07
1128.27s : 	3052	12	14	1.16667	268435442	5.21541e-08
1128.76s : 	3034	20	39	1.95	268433399	1.45287e-07
1129.26s : 	3021	20	24	1.2	268435424	8.9407e-08
1129.76s : 	3007	17	33	1.94118	268435398	1.22935e-07
1130.26s : 	2990	20	31	1.55	268435451	1.15484e-07
1130.73s : 	2974	20	31	1.55	268435426	1.15484e-07
1131.23s : 	2964	17	24	1.41176	268435450	8.9407e-08
1131.71s : 	2954	20	25	1.25	268435456	9.31323e-08
1132.2s : 	2939	19	26	1.36842	268435447	9.68576e-08
1132.7s : 	2922	19	26	1.36842	268435353	9.68576e-08
1133.19s : 	2908	19	21	1.10526	268435421	7.82311e-08
1133.66s : 	2898	19	23	1.21053	268435390	8.56817e-08
1134.15s : 	2883	19	25	1.31579	268435449	9.31323e-08
1134.63s : 	2868	19	22	1.15789	268435293	8.19564e-08
1135.11s : 	2854	19	30	1.57895	268435337	1.11759e-07
1135.61s : 	2839	19	28	1.47368	268435423	1.04308e-07
1136.11s : 	2830	19	22	1.15789	268435407	8.19564e-08
1136.6s : 	2822	14	18	1.28571	268435374	6.70552e-08
1137.1s : 	2809	19	19	1	268435428	7.07805e-08
1137.58s : 	2792	19	25	1.31579	268435413	9.31323e-08
1138.06s : 	2781	19	24	1.26316	268435426	8.9407e-08
1138.56s : 	2770	19	23	1.21053	268435420	8.56817e-08
1139.05s : 	2756	18	23	1.27778	268435399	8.56817e-08
1139.54s : 	2745	16	25	1.5625	268435307	9.31323e-08
1140.03s : 	2734	18	22	1.22222	268435444	8.19564e-08
1140.43s : 	2721	18	21	1.16667	268435442	7.82311e-08
1140.94s : 	2707	18	26	1.44444	268435363	9.68576e-08
1141.44s : 	2697	18	21	1.16667	268435450	7.82311e-08
1141.94s : 	2684	18	27	1.5	268435453	1.00583e-07
1142.44s : 	2670	19	29	1.52632	268435104	1.08034e-07
1142.95s : 	2655	18	27	1.5	268435444	1.00583e-07
1143.46s : 	2644	18	25	1.38889	268434919	9.31324e-08
1143.94s : 	2633	14	18	1.28571	268434834	6.70554e-08
1144.43s : 	2622	18	22	1.22222	268435396	8.19564e-08
1144.92s : 	2609	18	21	1.16667	268435443	7.82311e-08
1145.41s : 	2600	18	21	1.16667	268435447	7.82311e-08
1145.9s : 	2585	18	25	1.38889	268435425	9.31323e-08
1146.19s : 	2575	12	13	1.08333	268435456	4.84288e-08
1146.69s : 	2561	18	26	1.44444	268435293	9.68576e-08
1147.16s : 	2552	13	15	1.15385	268435402	5.58794e-08
1147.67s : 	2539	18	26	1.44444	268435439	9.68576e-08
1148.28s : 	2533	20	20	1	268435452	7.45058e-08
1148.77s : 	2523	18	20	1.11111	268435440	7.45058e-08
1149.23s : 	2515	17	19	1.11765	268435421	7.07805e-08
1149.61s : 	2502	17	21	1.23529	268435450	7.82311e-08
1150.11s : 	2489	17	20	1.17647	268435441	7.45058e-08
1150.6s : 	2475	17	32	1.88235	268435395	1.19209e-07
1151.08s : 	2457	18	27	1.5	268435397	1.00583e-07
1151.57s : 	2447	17	26	1.52941	268434513	9.68579e-08
1152.07s : 	2437	17	29	1.70588	268435445	1.08033e-07
1152.58s : 	2425	17	22	1.29412	268435456	8.19564e-08
1153.07s : 	2425	1	1	1	268435371	3.72529e-09
1153.57s : 	2419	10	12	1.2	268434661	4.47036e-08
1154.07s : 	2408	17	23	1.35294	268435206	8.56818e-08
1154.57s : 	2396	17	28	1.64706	268435426	1.04308e-07
1155.06s : 	2386	15	22	1.46667	268434739	8.19566e-08
1155.57s : 	2374	16	20	1.25	268435455	7.45058e-08
1156.05s : 	2360	16	20	1.25	268435428	7.45058e-08
1156.54s : 	2348	16	23	1.4375	268435431	8.56817e-08
1157.04s : 	2340	11	16	1.45455	268435444	5.96047e-08
1157.54s : 	2330	16	20	1.25	268435167	7.45059e-08
1158.01s : 	2315	16	17	1.0625	268435447	6.33299e-08
1158.49s : 	2302	16	18	1.125	268435310	6.70553e-08
1158.96s : 	2287	16	25	1.5625	268435432	9.31323e-08
1159.46s : 	2277	16	26	1.625	268435448	9.68575e-08
1159.92s : 	2267	16	17	1.0625	268434545	6.33301e-08
1160.4s : 	2256	16	19	1.1875	268435456	7.07805e-08
1160.88s : 	2247	16	19	1.1875	268433079	7.07811e-08
1161.4s : 	2237	16	20	1.25	268435387	7.45058e-08
1161.9s : 	2227	16	21	1.3125	268435309	7.82311e-08
1162.38s : 	2219	16	22	1.375	268435038	8.19565e-08
1162.86s : 	2209	16	22	1.375	268435325	8.19564e-08
1163.35s : 	2197	16	20	1.25	268435195	7.45059e-08
1163.85s : 	2186	16	22	1.375	268435334	8.19564e-08
1164.33s : 	2175	15	18	1.2	268431931	6.70561e-08
1164.61s : 	2163	15	19	1.26667	268435447	7.07805e-08
1165.08s : 	2160	6	7	1.16667	268435405	2.6077e-08
1165.58s : 	2151	15	21	1.4	268435420	7.82311e-08
1166.04s : 	2142	15	16	1.06667	268435403	5.96047e-08
1166.51s : 	2133	15	20	1.33333	268435413	7.45058e-08
1166.99s : 	2122	15	19	1.26667	268435435	7.07805e-08
1167.49s : 	2110	15	21	1.4	268435250	7.82312e-08
1167.98s : 	2100	15	19	1.26667	268435402	7.07805e-08
1168.46s : 	2090	15	23	1.53333	268435442	8.56817e-08
1168.97s : 	2078	15	19	1.26667	268435326	7.07806e-08
1169.47s : 	2067	15	19	1.26667	268435365	7.07805e-08
1169.95s : 	2060	15	15	1	268435294	5.58794e-08
1170.59s : 	2048	15	18	1.2	268435447	6.70552e-08
1171.07s : 	2037	14	21	1.5	268435420	7.82311e-08
1171.58s : 	2031	12	14	1.16667	268435444	5.21541e-08
1172.06s : 	2026	14	15	1.07143	268435452	5.58794e-08
1172.55s : 	2016	14	16	1.14286	268435421	5.96047e-08
1173.06s : 	2004	14	18	1.28571	268435428	6.70552e-08
1173.56s : 	1995	14	20	1.42857	268435402	7.45058e-08
1174.04s : 	1985	14	21	1.5	268435320	7.82311e-08
1174.54s : 	1980	11	14	1.27273	268435442	5.21541e-08
1175.01s : 	1970	14	20	1.42857	268435333	7.45058e-08
1175.49s : 	1959	14	24	1.71429	268435434	8.9407e-08
1175.98s : 	1952	14	18	1.28571	268435433	6.70552e-08
1176.48s : 	1942	14	19	1.35714	268435421	7.07805e-08
1176.77s : 	1934	13	15	1.15385	268435424	5.58794e-08
1177.28s : 	1926	13	15	1.15385	268435441	5.58794e-08
1177.76s : 	1914	13	18	1.38462	268435440	6.70552e-08
1178.23s : 	1906	13	17	1.30769	268435434	6.33299e-08
1178.73s : 	1898	13	16	1.23077	268435290	5.96047e-08
1179.21s : 	1887	13	16	1.23077	268435422	5.96047e-08
1179.7s : 	1877	13	21	1.61538	268435426	7.82311e-08
1180.18s : 	1870	13	20	1.53846	268435375	7.45058e-08
1180.69s : 	1860	13	15	1.15385	268435447	5.58794e-08
1181.18s : 	1854	13	14	1.07692	268435397	5.21541e-08
1181.67s : 	1844	13	16	1.23077	268432110	5.96054e-08
1182.15s : 	1833	14	19	1.35714	268435400	7.07805e-08
1182.64s : 	1827	13	14	1.07692	268435353	5.21541e-08
1183.13s : 	1822	8	9	1.125	268435442	3.35276e-08
1183.54s : 	1814	13	17	1.30769	268435030	6.333e-08
1184.02s : 	1807	13	16	1.23077	268435429	5.96047e-08
1184.52s : 	1806	2	2	1	268435399	7.45058e-09
1185.01s : 	1794	13	16	1.23077	268435447	5.96047e-08
1185.49s : 	1786	13	18	1.38462	268435439	6.70552e-08
1185.98s : 	1778	12	14	1.16667	268435387	5.21541e-08
1186.47s : 	1772	12	14	1.16667	268435440	5.21541e-08
1186.76s : 	1765	12	12	1	268435439	4.47035e-08
1187.24s : 	1755	12	19	1.58333	268435419	7.07805e-08
1187.73s : 	1745	12	17	1.41667	268435432	6.33299e-08
1188.22s : 	1737	12	16	1.33333	268435372	5.96047e-08
1188.7s : 	1729	12	15	1.25	268435440	5.58794e-08
1189.19s : 	1719	12	16	1.33333	268435438	5.96047e-08
1189.67s : 	1711	12	12	1	268435376	4.47035e-08
1190.17s : 	1702	12	12	1	268435368	4.47035e-08
1190.64s : 	1695	12	15	1.25	268435435	5.58794e-08
1190.92s : 	1688	13	13	1	268435449	4.84288e-08
1191.37s : 	1682	12	13	1.08333	268435433	4.84288e-08
1191.86s : 	1673	11	17	1.54545	268435400	6.33299e-08
1192.25s : 	1666	11	13	1.18182	268435235	4.84288e-08
1192.74s : 	1657	11	15	1.36364	268434103	5.58796e-08
1193.23s : 	1651	11	13	1.18182	268435360	4.84288e-08
1193.51s : 	1644	11	16	1.45455	268435414	5.96047e-08
1193.98s : 	1637	11	13	1.18182	268435406	4.84288e-08
1194.46s : 	1633	10	14	1.4	268435451	5.21541e-08
1194.95s : 	1625	11	14	1.27273	268435452	5.21541e-08
1195.44s : 	1616	11	16	1.45455	268435161	5.96047e-08
1195.94s : 	1608	11	13	1.18182	268435449	4.84288e-08
1196.43s : 	1600	11	15	1.36364	268435445	5.58794e-08
1196.91s : 	1593	11	15	1.36364	268435412	5.58794e-08
1197.39s : 	1587	11	12	1.09091	268431104	4.47042e-08
1197.87s : 	1579	11	16	1.45455	268435364	5.96047e-08
1198.35s : 	1572	11	16	1.45455	268435434	5.96047e-08
1198.83s : 	1565	11	17	1.54545	268435453	6.33299e-08
1199.33s : 	1560	10	13	1.3	268435429	4.84288e-08
1199.81s : 	1551	10	10	1	268435214	3.72529e-08
1200.3s : 	1544	10	13	1.3	268435347	4.84288e-08
1200.78s : 	1540	10	13	1.3	268435352	4.84288e-08
1201.27s : 	1536	10	10	1	268435384	3.72529e-08
1201.75s : 	1527	10	16	1.6	268435428	5.96047e-08
1202.28s : 	1517	10	16	1.6	268435395	5.96047e-08
1202.76s : 	1513	10	11	1.1	268435435	4.09782e-08
1203.26s : 	1504	10	14	1.4	268435447	5.21541e-08
1203.73s : 	1497	10	14	1.4	268435318	5.21541e-08
1204.22s : 	1488	10	12	1.2	268435437	4.47035e-08
1204.69s : 	1482	8	10	1.25	268435444	3.72529e-08
1205.17s : 	1474	10	14	1.4	268435441	5.21541e-08
1205.62s : 	1467	10	15	1.5	268435304	5.58794e-08
1206.11s : 	1463	7	8	1.14286	268434107	2.98025e-08
1206.6s : 	1457	10	13	1.3	268435449	4.84288e-08
1207.09s : 	1447	10	15	1.5	268435433	5.58794e-08
1207.58s : 	1439	10	13	1.3	268435426	4.84288e-08
1208.07s : 	1434	10	11	1.1	268435286	4.09782e-08
1208.54s : 	1428	10	13	1.3	268435249	4.84288e-08
1209.01s : 	1422	10	12	1.2	268435051	4.47036e-08
1209.49s : 	1416	10	17	1.7	268435439	6.33299e-08
1209.96s : 	1413	10	14	1.4	268435001	5.21542e-08
1210.44s : 	1408	10	12	1.2	268435335	4.47035e-08
1210.91s : 	1403	10	12	1.2	268435417	4.47035e-08
1211.37s : 	1396	9	10	1.11111	268435453	3.72529e-08
1211.86s : 	1389	9	11	1.22222	268435409	4.09782e-08
1212.35s : 	1386	6	10	1.66667	268435409	3.72529e-08
1212.83s : 	1380	9	10	1.11111	268435446	3.72529e-08
1213.31s : 	1373	9	11	1.22222	268435403	4.09782e-08
1213.8s : 	1369	9	9	1	268435421	3.35276e-08
1214.28s : 	1364	9	13	1.44444	268435421	4.84288e-08
1214.73s : 	1358	9	9	1	268435415	3.35276e-08
1215.2s : 	1351	9	9	1	268435454	3.35276e-08
1215.69s : 	1349	6	6	1	268435423	2.23517e-08
1216.18s : 	1341	9	13	1.44444	268435443	4.84288e-08
1216.67s : 	1335	10	11	1.1	268435356	4.09782e-08
1217.15s : 	1329	9	10	1.11111	268435366	3.72529e-08
1217.65s : 	1322	9	18	2	268435454	6.70552e-08
1218.12s : 	1315	10	16	1.6	268435428	5.96047e-08
1218.6s : 	1309	9	10	1.11111	268435430	3.72529e-08
1219.07s : 	1300	9	10	1.11111	268435440	3.72529e-08
1219.54s : 	1293	9	13	1.44444	268435450	4.84288e-08
1220.03s : 	1286	9	17	1.88889	268435346	6.333e-08
1220.49s : 	1282	5	8	1.6	268435411	2.98023e-08
1220.97s : 	1273	9	14	1.55556	268435456	5.21541e-08
1221.45s : 	1266	9	11	1.22222	268435452	4.09782e-08
1221.91s : 	1262	9	10	1.11111	268434927	3.7253e-08
1222.39s : 	1256	9	12	1.33333	268435207	4.47035e-08
1222.89s : 	1249	9	14	1.55556	268435440	5.21541e-08
1223.38s : 	1240	9	13	1.44444	268434792	4.84289e-08
1223.83s : 	1240	3	4	1.33333	268435427	1.49012e-08
1224.28s : 	1236	9	13	1.44444	268435401	4.84288e-08
1224.76s : 	1230	9	11	1.22222	268435413	4.09782e-08
1225.27s : 	1221	9	11	1.22222	268435334	4.09782e-08
1225.75s : 	1218	5	6	1.2	268435296	2.23518e-08
1226.24s : 	1213	9	14	1.55556	268435395	5.21541e-08
1226.76s : 	1207	9	10	1.11111	268435443	3.72529e-08
1227.22s : 	1205	5	5	1	268435446	1.86265e-08
1227.71s : 	1204	2	2	1	268435453	7.45058e-09
1228.19s : 	1198	9	13	1.44444	268435363	4.84288e-08
1228.69s : 	1195	5	8	1.6	268435454	2.98023e-08
1229.16s : 	1193	5	7	1.4	268435430	2.6077e-08
1229.67s : 	1186	8	8	1	268435456	2.98023e-08
1230.15s : 	1179	8	12	1.5	268435411	4.47035e-08
1230.63s : 	1177	4	5	1.25	268435310	1.86265e-08
1231.09s : 	1171	8	8	1	268435443	2.98023e-08
1231.58s : 	1166	8	12	1.5	268435448	4.47035e-08
1232.06s : 	1161	8	9	1.125	268435174	3.35276e-08
1232.55s : 	1154	8	9	1.125	268435456	3.35276e-08
1233.04s : 	1148	8	8	1	268435420	2.98023e-08
1233.51s : 	1145	7	9	1.28571	268435390	3.35276e-08
1234s : 	1140	6	7	1.16667	268435443	2.6077e-08
1234.48s : 	1133	8	10	1.25	268435369	3.72529e-08
1234.97s : 	1125	8	14	1.75	268435418	5.21541e-08
1235.43s : 	1123	4	7	1.75	268426169	2.60779e-08
1235.92s : 	1121	4	8	2	268434860	2.98024e-08
1236.4s : 	1116	6	7	1.16667	268435443	2.6077e-08
1236.87s : 	1110	8	9	1.125	268435451	3.35276e-08
1237.34s : 	1110	1	3	3	268435395	1.11759e-08
1237.84s : 	1101	9	12	1.33333	268435447	4.47035e-08
1238.33s : 	1098	8	8	1	268435454	2.98023e-08
1238.83s : 	1092	9	10	1.11111	268435402	3.72529e-08
1239.12s : 	1085	8	10	1.25	268435441	3.72529e-08
1239.59s : 	1077	8	12	1.5	268435429	4.47035e-08
1240.07s : 	1072	6	8	1.33333	268435382	2.98023e-08
1240.55s : 	1065	8	8	1	268435423	2.98023e-08
1241.05s : 	1060	9	12	1.33333	268435430	4.47035e-08
1241.53s : 	1055	7	8	1.14286	268435437	2.98023e-08
1242.03s : 	1048	8	8	1	268435381	2.98023e-08
1242.51s : 	1046	6	9	1.5	268434251	3.35278e-08
1243s : 	1039	8	9	1.125	268435455	3.35276e-08
1243.47s : 	1033	8	8	1	268435441	2.98023e-08
1243.79s : 	1030	5	5	1	268435428	1.86265e-08
1244.29s : 	1029	1	4	4	268435363	1.49012e-08
1244.76s : 	1023	8	9	1.125	268435446	3.35276e-08
1245.25s : 	1017	8	13	1.625	268435431	4.84288e-08
1245.74s : 	1012	8	8	1	268435426	2.98023e-08
1246.04s : 	1006	8	8	1	268434859	2.98024e-08
1246.54s : 	1001	8	12	1.5	268435452	4.47035e-08
1247.02s : 	995	8	8	1	268435423	2.98023e-08
1247.52s : 	990	8	8	1	268435425	2.98023e-08
1248.03s : 	983	8	11	1.375	268435299	4.09782e-08
1248.5s : 	976	8	17	2.125	268435441	6.33299e-08
1249s : 	968	8	15	1.875	268435448	5.58794e-08
1249.49s : 	962	8	10	1.25	268435437	3.72529e-08
1249.98s : 	956	8	10	1.25	268435399	3.72529e-08
1250.47s : 	949	9	11	1.22222	268435401	4.09782e-08
1251.04s : 	944	8	9	1.125	268435443	3.35276e-08
1251.52s : 	939	7	8	1.14286	268435449	2.98023e-08
1252s : 	934	7	8	1.14286	268435401	2.98023e-08
1252.5s : 	933	2	2	1	268435401	7.45058e-09
1253s : 	927	7	9	1.28571	268435428	3.35276e-08
1253.26s : 	922	7	9	1.28571	268435448	3.35276e-08
1253.75s : 	919	7	9	1.28571	268435424	3.35276e-08
1254.23s : 	914	7	10	1.42857	268435362	3.72529e-08
1254.71s : 	908	7	7	1	268435423	2.6077e-08
1255.19s : 	902	7	7	1	268435448	2.6077e-08
1255.67s : 	896	7	11	1.57143	268435446	4.09782e-08
1256.13s : 	891	7	9	1.28571	268435369	3.35276e-08
1256.62s : 	884	7	9	1.28571	268435455	3.35276e-08
1257.1s : 	878	7	7	1	268435018	2.60771e-08
1257.59s : 	872	7	10	1.42857	268435436	3.72529e-08
1258.08s : 	868	7	9	1.28571	268435456	3.35276e-08
1258.57s : 	862	7	11	1.57143	268435453	4.09782e-08
1259.05s : 	858	6	7	1.16667	268435406	2.6077e-08
1259.57s : 	854	7	8	1.14286	268435442	2.98023e-08
1260.04s : 	847	7	7	1	268435444	2.6077e-08
1260.52s : 	843	7	8	1.14286	268435447	2.98023e-08
1261.01s : 	840	5	6	1.2	268435442	2.23517e-08
1261.49s : 	834	7	8	1.14286	268435345	2.98023e-08
1261.98s : 	831	6	8	1.33333	268435434	2.98023e-08
1262.46s : 	827	5	8	1.6	268435445	2.98023e-08
1262.97s : 	822	7	9	1.28571	268435446	3.35276e-08
1263.46s : 	822	1	2	2	268435389	7.45058e-09
1263.94s : 	816	7	11	1.57143	268434586	4.09783e-08
1264.42s : 	810	7	10	1.42857	268430208	3.72536e-08
1264.91s : 	805	6	14	2.33333	268435381	5.21541e-08
1265.4s : 	801	7	9	1.28571	268435456	3.35276e-08
1265.9s : 	799	7	7	1	268435273	2.6077e-08
1266.38s : 	794	7	7	1	268435432	2.6077e-08
1266.68s : 	791	6	9	1.5	268435454	3.35276e-08
1267.15s : 	785	6	8	1.33333	268435456	2.98023e-08
1267.63s : 	780	6	8	1.33333	268435446	2.98023e-08
1268.1s : 	774	6	7	1.16667	268435428	2.6077e-08
1268.62s : 	768	6	7	1.16667	268435431	2.6077e-08
1269.08s : 	762	6	10	1.66667	268435156	3.72529e-08
1269.55s : 	760	6	7	1.16667	268435433	2.6077e-08
1269.82s : 	757	6	6	1	268435385	2.23517e-08
1270.31s : 	753	6	6	1	268435430	2.23517e-08
1270.8s : 	748	6	6	1	268435418	2.23517e-08
1271.28s : 	748	2	4	2	268435413	1.49012e-08
1271.75s : 	746	3	5	1.66667	268435312	1.86265e-08
1272.22s : 	741	7	9	1.28571	268435450	3.35276e-08
1272.71s : 	736	6	6	1	268434845	2.23518e-08
1273.21s : 	730	6	6	1	268435432	2.23517e-08
1273.7s : 	727	6	6	1	268435417	2.23517e-08
1274.17s : 	722	6	8	1.33333	268435382	2.98023e-08
1274.66s : 	719	6	10	1.66667	268435431	3.72529e-08
1275.22s : 	718	6	6	1	268435396	2.23517e-08
1275.84s : 	713	6	7	1.16667	268435447	2.6077e-08
1276.3s : 	711	5	5	1	268435427	1.86265e-08
1276.78s : 	708	6	7	1.16667	268435445	2.6077e-08
1277.17s : 	703	5	8	1.6	268435387	2.98023e-08
1277.65s : 	698	5	8	1.6	268435435	2.98023e-08
1277.93s : 	694	5	6	1.2	268435454	2.23517e-08
1278.44s : 	690	5	10	2	268435392	3.72529e-08
1278.93s : 	684	6	7	1.16667	268435383	2.6077e-08
1279.44s : 	680	5	5	1	268435438	1.86265e-08
1279.92s : 	676	5	5	1	268435400	1.86265e-08
1280.4s : 	673	4	9	2.25	268434167	3.35278e-08
1280.89s : 	673	1	1	1	268435439	3.72529e-09
1281.38s : 	672	3	3	1	268435427	1.11759e-08
1281.88s : 	668	5	6	1.2	268435400	2.23517e-08
1282.37s : 	663	5	7	1.4	268435358	2.6077e-08
1282.85s : 	659	5	7	1.4	268435411	2.6077e-08
1283.35s : 	657	5	6	1.2	268435440	2.23517e-08
1283.83s : 	652	6	6	1	268435453	2.23517e-08
1284.33s : 	648	5	5	1	268434964	1.86265e-08
1284.81s : 	644	5	6	1.2	268433662	2.23519e-08
1285.3s : 	640	5	7	1.4	268435435	2.6077e-08
1285.81s : 	639	2	2	1	268435455	7.45058e-09
1286.32s : 	635	5	8	1.6	268435374	2.98023e-08
1286.8s : 	635	1	1	1	268435451	3.72529e-09
1287.29s : 	631	5	6	1.2	268435445	2.23517e-08
1287.66s : 	630	4	5	1.25	268435450	1.86265e-08
1288.13s : 	626	5	7	1.4	268435446	2.6077e-08
1288.67s : 	622	6	6	1	268435456	2.23517e-08
1289.17s : 	618	5	5	1	268435407	1.86265e-08
1289.66s : 	614	5	6	1.2	268435444	2.23517e-08
1290.15s : 	612	3	4	1.33333	268435444	1.49012e-08
1290.65s : 	609	5	7	1.4	268435338	2.6077e-08
1291.16s : 	605	5	5	1	268435385	1.86265e-08
1291.67s : 	605	5	5	1	268435012	1.86265e-08
1292.16s : 	600	5	5	1	268435440	1.86265e-08
1292.46s : 	596	4	6	1.5	268435424	2.23517e-08
1292.95s : 	592	4	4	1	268422991	1.49019e-08
1293.46s : 	588	4	4	1	268435361	1.49012e-08
1293.95s : 	588	1	2	2	268435296	7.45059e-09
1294.44s : 	584	4	4	1	268435429	1.49012e-08
1294.74s : 	583	4	4	1	268435456	1.49012e-08
1295.26s : 	581	2	4	2	268435290	1.49012e-08
1295.75s : 	578	4	6	1.5	268435447	2.23517e-08
1296.25s : 	574	4	5	1.25	268435420	1.86265e-08
1296.72s : 	571	4	4	1	268434809	1.49012e-08
1297.19s : 	568	4	5	1.25	268434831	1.86265e-08
1297.66s : 	564	4	6	1.5	268435451	2.23517e-08
1298.13s : 	563	2	2	1	268435431	7.45058e-09
1298.62s : 	560	5	5	1	268435452	1.86265e-08
1299.09s : 	556	4	5	1.25	268435438	1.86265e-08
1299.57s : 	552	4	5	1.25	268435397	1.86265e-08
1300.05s : 	549	4	4	1	268435323	1.49012e-08
1300.54s : 	546	4	5	1.25	268435450	1.86265e-08
1301.01s : 	542	4	5	1.25	268435428	1.86265e-08
1301.49s : 	538	4	5	1.25	268435451	1.86265e-08
1301.98s : 	534	4	4	1	268435441	1.49012e-08
1302.46s : 	532	4	4	1	268435421	1.49012e-08
1302.94s : 	528	4	6	1.5	268435454	2.23517e-08
1303.42s : 	527	4	4	1	268435427	1.49012e-08
1303.92s : 	523	4	7	1.75	268435419	2.6077e-08
1304.4s : 	521	3	3	1	268435406	1.11759e-08
1304.9s : 	518	4	4	1	268435441	1.49012e-08
1305.38s : 	514	4	7	1.75	268435430	2.6077e-08
1305.86s : 	510	4	4	1	268435431	1.49012e-08
1306.35s : 	506	4	8	2	268435375	2.98023e-08
1306.85s : 	505	2	2	1	268435167	7.45059e-09
1307.34s : 	504	1	3	3	268435214	1.11759e-08
1307.81s : 	500	4	5	1.25	268435431	1.86265e-08
1308.29s : 	496	4	4	1	268435197	1.49012e-08
1308.79s : 	494	4	4	1	268434331	1.49012e-08
1309.27s : 	492	4	5	1.25	268435454	1.86265e-08
1309.76s : 	492	1	1	1	268435448	3.72529e-09
1310.26s : 	489	4	6	1.5	268435104	2.23518e-08
1310.74s : 	485	4	4	1	268435452	1.49012e-08
1311.24s : 	484	4	4	1	268435371	1.49012e-08
1311.73s : 	484	2	2	1	268435353	7.45058e-09
1312.25s : 	482	3	3	1	268435428	1.11759e-08
1312.73s : 	482	4	4	1	268435355	1.49012e-08
1313.18s : 	482	1	1	1	268429557	3.72537e-09
1313.66s : 	478	5	7	1.4	268435426	2.6077e-08
1314.14s : 	475	4	5	1.25	268435426	1.86265e-08
1314.65s : 	471	4	5	1.25	268435383	1.86265e-08
1315.14s : 	470	4	4	1	268435420	1.49012e-08
1315.62s : 	470	1	1	1	268435454	3.72529e-09
1316.11s : 	467	4	5	1.25	268434850	1.86265e-08
1316.59s : 	465	4	7	1.75	268435352	2.6077e-08
1317.08s : 	462	4	6	1.5	268435453	2.23517e-08
1317.56s : 	458	4	4	1	268435431	1.49012e-08
1318.07s : 	456	4	4	1	268434689	1.49012e-08
1318.35s : 	452	4	4	1	268435447	1.49012e-08
1318.83s : 	450	3	3	1	268435452	1.11759e-08
1319.3s : 	449	3	3	1	268435368	1.11759e-08
1319.77s : 	446	4	5	1.25	268435417	1.86265e-08
1320.25s : 	443	3	6	2	268435421	2.23517e-08
1320.74s : 	441	3	3	1	268435400	1.11759e-08
1321.23s : 	438	3	3	1	268431931	1.1176e-08
1321.72s : 	437	2	3	1.5	268435363	1.11759e-08
1322.1s : 	434	3	3	1	268435442	1.11759e-08
1322.49s : 	432	3	3	1	268435235	1.11759e-08
1322.99s : 	430	3	6	2	268435414	2.23517e-08
1323.45s : 	427	3	4	1.33333	268435395	1.49012e-08
1323.92s : 	426	3	3	1	268433999	1.11759e-08
1324.42s : 	423	4	5	1.25	268435437	1.86265e-08
1324.88s : 	422	3	4	1.33333	268435378	1.49012e-08
1325.34s : 	420	3	4	1.33333	268435430	1.49012e-08
1325.83s : 	417	3	4	1.33333	268435437	1.49012e-08
1326.32s : 	415	3	3	1	268435361	1.11759e-08
1326.82s : 	412	4	5	1.25	268434927	1.86265e-08
1327.28s : 	410	3	3	1	268435447	1.11759e-08
1327.76s : 	408	3	3	1	268435421	1.11759e-08
